Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Participant,Color,Tracking Ratio [%],Category Group,Index Right,Index Left,Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Name Left,AOI Group Left,AOI Scope Left,AOI Order Binocular,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,groupe d'enfants,Pupil Diameter Right [mm],Pupil Diameter Left [mm]
61270,636085.664,13:34:39:711,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,33,31,695.8747315017308,318.5348495989267,696.9063598684004,331.1363102855352,-,-,-,-,-,-,-,-,0.1127,0.4933,-0.8625,0.0995,0.4729,-0.8755,0,-,-,-,-,-,-,-,-,,,
61274,636152.451,13:34:39:778,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,33,31,687.776775278798,320.61438969168984,695.0353109081591,328.2017309230406,-,-,-,-,-,-,-,-,0.111,0.4936,-0.8626,0.0935,0.4754,-0.8748,0,-,-,-,-,-,-,-,-,,,
61278,636219.237,13:34:39:845,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,5,5,580.1710716251104,303.91215753677733,585.6149733471311,308.74884693813806,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,
61282,636286.024,13:34:39:911,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,5,5,499.4745876908608,291.3350170962425,503.55751398237635,294.1087176251108,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,
61286,636352.81,13:34:39:978,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,34,32,523.946287550455,315.7532609916165,514.3757930092272,320.63730239334376,-,-,-,-,-,-,-,-,-0.0011,0.3478,-0.9376,-0.031,0.3324,-0.9426,0,-,-,-,-,-,-,-,-,,,
61290,636419.597,13:34:40:045,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,34,32,543.1144676093915,333.59285264645536,536.3184915099682,340.4564219542063,-,-,-,-,-,-,-,-,-0.007,0.342,-0.9397,-0.0222,0.3205,-0.947,0,-,-,-,-,-,-,-,-,,,
61294,636486.383,13:34:40:112,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,34,32,546.0548698956944,350.0683649871296,550.4050306180335,355.23018117045865,-,-,-,-,-,-,-,-,-0.0078,0.337,-0.9415,-0.0178,0.3265,-0.945,0,-,-,-,-,-,-,-,-,,,
61298,636553.17,13:34:40:179,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,35,33,537.3725325106487,373.9312712101192,542.6270326627854,375.81618494682436,-,-,-,-,-,-,-,-,-0.0582,0.2641,-0.9628,-0.0816,0.2487,-0.9651,0,-,-,-,-,-,-,-,-,,,
61302,636619.957,13:34:40:245,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,35,31,534.9645098824082,387.188889892872,530.070828940692,386.68007599827695,-,-,-,-,-,-,-,-,-0.0555,0.2679,-0.9619,-0.0776,0.2585,-0.9629,0,-,-,-,-,-,-,-,-,,,
61306,636686.743,13:34:40:312,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,36,34,533.4631982274512,398.48005408601387,530.4970657447218,398.74686741990195,-,-,-,-,-,-,-,-,-0.033,0.2551,-0.9664,-0.046,0.2315,-0.9717,0,-,-,-,-,-,-,-,-,,,
61310,636753.53,13:34:40:379,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,36,34,535.1456576878065,408.3573390844899,536.6303598879183,408.92926029642445,-,-,-,-,-,-,-,-,-0.0284,0.2526,-0.9672,-0.054,0.232,-0.9712,0,-,-,-,-,-,-,-,-,,,
61314,636820.308,13:34:40:446,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,36,34,543.1540085920835,422.73255005572787,539.1402883915936,417.0941582351762,-,-,-,-,-,-,-,-,-0.0319,0.2429,-0.9695,-0.0484,0.2323,-0.9714,0,-,-,-,-,-,-,-,-,,,
61318,636887.077,13:34:40:513,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,37,35,569.6092389940633,410.5939364527493,572.3592261062963,412.4230556759669,-,-,-,-,-,-,-,-,0.0922,0.3794,-0.9206,0.0738,0.3627,-0.929,0,-,-,-,-,-,-,-,-,,,
61322,636953.856,13:34:40:579,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,37,35,595.2248603724272,405.0085848789794,603.8016767208446,404.8200430237315,-,-,-,-,-,-,-,-,0.0993,0.3837,-0.9181,0.0861,0.3728,-0.9239,0,-,-,-,-,-,-,-,-,,,
61326,637020.644,13:34:40:646,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,36,36,617.3856881235624,388.83927686038805,631.7542462947595,391.37358470138645,-,-,-,-,-,-,-,-,0.0995,0.4406,-0.8922,0.072,0.4276,-0.9011,0,-,-,-,-,-,-,-,-,,,
61330,637087.433,13:34:40:713,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,38,36,634.692178767669,369.8316758311474,657.2614525591686,375.342904902353,-,-,-,-,-,-,-,-,0.0902,0.4858,-0.8694,0.0765,0.4717,-0.8784,0,-,-,-,-,-,-,-,-,,,
61334,637154.221,13:34:40:780,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,38,36,653.315140524678,357.8528916931259,663.9846306971864,368.7211399571296,-,-,-,-,-,-,-,-,0.09,0.4923,-0.8658,0.074,0.4702,-0.8795,0,-,-,-,-,-,-,-,-,,,
61338,637221.009,13:34:40:846,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,38,36,664.9602155372849,347.15533688778726,670.2914747744784,356.5720706187375,-,-,-,-,-,-,-,-,0.0899,0.4754,-0.8752,0.0713,0.4529,-0.8887,0,-,-,-,-,-,-,-,-,,,
61342,637287.798,13:34:40:913,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,38,36,665.9030222075752,342.95429773759577,682.0053308672676,351.5787579404989,-,-,-,-,-,-,-,-,0.0897,0.4745,-0.8757,0.0671,0.4566,-0.8871,0,-,-,-,-,-,-,-,-,,,
61346,637354.586,13:34:40:980,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,38,37,671.0616648028163,336.0368702940825,680.8090827319594,348.5870260687577,-,-,-,-,-,-,-,-,0.0935,0.4721,-0.8766,0.0707,0.4515,-0.8895,0,-,-,-,-,-,-,-,-,,,
61350,637421.374,13:34:41:047,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,38,37,669.9815883683018,333.53171211353833,681.8100219499446,346.16900403022015,-,-,-,-,-,-,-,-,0.0953,0.4677,-0.8787,0.0746,0.4511,-0.8893,0,-,-,-,-,-,-,-,-,,,
61354,637488.163,13:34:41:114,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,38,37,678.7367378219484,328.3303854879692,685.6593491645366,341.5920815463393,-,-,-,-,-,-,-,-,0.0942,0.47,-0.8776,0.0715,0.4487,-0.8908,0,-,-,-,-,-,-,-,-,,,
61358,637554.951,13:34:41:180,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,39,38,678.1413776906678,337.880934256108,693.1965749869237,349.88221349025207,-,-,-,-,-,-,-,-,0.1041,0.3599,-0.9271,0.0772,0.339,-0.9376,0,-,-,-,-,-,-,-,-,,,
61362,637621.739,13:34:41:247,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,39,38,676.0482814944954,348.06350169951696,687.6007054262254,360.83680098601286,-,-,-,-,-,-,-,-,0.0987,0.3602,-0.9276,0.0743,0.3348,-0.9393,0,-,-,-,-,-,-,-,-,,,
61366,637688.525,13:34:41:314,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,39,38,684.3959245701644,357.26423408795335,690.5948588583857,368.66644898131244,-,-,-,-,-,-,-,-,0.0973,0.3498,-0.9318,0.0752,0.3253,-0.9426,0,-,-,-,-,-,-,-,-,,,
61370,637755.311,13:34:41:381,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,39,38,677.5292638176456,363.7072768933493,689.739259287257,373.50060389316513,-,-,-,-,-,-,-,-,0.0883,0.3666,-0.9262,0.0726,0.3463,-0.9353,0,-,-,-,-,-,-,-,-,,,
61374,637822.106,13:34:41:448,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,40,39,677.3945536931857,360.7301435399056,698.987437093557,370.78294503049267,-,-,-,-,-,-,-,-,0.0872,0.3984,-0.913,0.0722,0.389,-0.9184,0,-,-,-,-,-,-,-,-,,,
61378,637888.905,13:34:41:514,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,40,39,667.7956980632563,360.51943250762304,702.1012330664282,371.9346513459875,-,-,-,-,-,-,-,-,0.0845,0.4023,-0.9116,0.069,0.3837,-0.9209,0,-,-,-,-,-,-,-,-,,,
61382,637955.703,13:34:41:581,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,40,39,674.6536665061244,359.65847738438856,701.831459007114,370.1260699126551,-,-,-,-,-,-,-,-,0.0863,0.4101,-0.908,0.0688,0.3861,-0.9199,0,-,-,-,-,-,-,-,-,,,
61386,638022.502,13:34:41:648,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,40,39,673.7420683127052,363.6437760681246,701.4666905914805,366.99346494787414,-,-,-,-,-,-,-,-,0.0908,0.4036,-0.9104,0.0696,0.3845,-0.9205,0,-,-,-,-,-,-,-,-,,,
61390,638089.301,13:34:41:715,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,40,39,683.073406641285,363.8856302332443,704.3210206058161,373.005426254776,-,-,-,-,-,-,-,-,0.0816,0.4085,-0.9091,0.0673,0.39,-0.9183,0,-,-,-,-,-,-,-,-,,,
61394,638156.099,13:34:41:782,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,40,39,688.5174258441014,358.60533126431375,700.4598440362354,374.82666717318546,-,-,-,-,-,-,-,-,0.0795,0.3993,-0.9134,0.0602,0.3825,-0.922,0,-,-,-,-,-,-,-,-,,,
61398,638222.898,13:34:41:848,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,40,39,684.4616048667517,357.38876377433627,698.8015878890964,371.59633343094424,-,-,-,-,-,-,-,-,0.0776,0.4047,-0.9112,0.0607,0.3808,-0.9227,0,-,-,-,-,-,-,-,-,,,
61402,638289.696,13:34:41:915,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,40,39,694.0161210910042,359.4915556506568,696.6252569853588,374.79988888195044,-,-,-,-,-,-,-,-,0.08,0.4106,-0.9083,0.0614,0.3818,-0.9222,0,-,-,-,-,-,-,-,-,,,
61406,638356.495,13:34:41:982,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,40,39,687.3705571599719,358.3147377164117,696.8282770939948,369.1404687251912,-,-,-,-,-,-,-,-,0.0794,0.4067,-0.9101,0.0603,0.3863,-0.9204,0,-,-,-,-,-,-,-,-,,,
61410,638423.294,13:34:42:049,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,40,39,681.7615175556325,357.3665942280461,702.3494188263597,365.917329845352,-,-,-,-,-,-,-,-,0.0847,0.3936,-0.9154,0.0695,0.369,-0.9268,0,-,-,-,-,-,-,-,-,,,
61414,638490.077,13:34:42:116,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,40,39,680.0996411032361,356.6241293774616,698.5062839585332,365.9780602286648,-,-,-,-,-,-,-,-,0.0798,0.3912,-0.9168,0.0653,0.3695,-0.9269,0,-,-,-,-,-,-,-,-,,,
61418,638556.845,13:34:42:182,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,41,40,681.9619573799579,348.6831403088784,702.3713970796433,361.2966102321782,-,-,-,-,-,-,-,-,0.0729,0.469,-0.8802,0.0577,0.4462,-0.8931,0,-,-,-,-,-,-,-,-,,,
61422,638623.613,13:34:42:249,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,41,40,685.5486546662211,346.14126194197047,703.1397338856415,352.30707099750504,-,-,-,-,-,-,-,-,0.0721,0.4809,-0.8738,0.0582,0.4523,-0.89,0,-,-,-,-,-,-,-,-,,,
61426,638690.333,13:34:42:316,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,41,40,691.9902084872429,337.11219297679725,701.2752886748319,348.99829844529984,-,-,-,-,-,-,-,-,0.0749,0.4825,-0.8727,0.0543,0.4571,-0.8878,0,-,-,-,-,-,-,-,-,,,
61430,638757.052,13:34:42:382,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,41,40,690.1399372169763,335.29844574490215,703.889819463295,341.7735114694536,-,-,-,-,-,-,-,-,0.0733,0.4792,-0.8746,0.0568,0.4512,-0.8906,0,-,-,-,-,-,-,-,-,,,
61434,638823.772,13:34:42:449,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,41,40,686.824427400633,331.91175020096034,703.2570511587452,338.8005402221143,-,-,-,-,-,-,-,-,0.069,0.483,-0.8729,0.0619,0.4631,-0.8841,0,-,-,-,-,-,-,-,-,,,
61438,638890.491,13:34:42:516,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,6,6,579.3586616739877,312.3212699731132,591.6831294925719,316.63404596682636,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,
61442,638957.211,13:34:42:583,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,6,6,498.76637130908523,297.63635432372223,508.0097221730233,300.0171197968549,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,
61446,639023.93,13:34:42:649,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,42,41,527.1061214177575,341.1559458790008,531.9825934506455,342.0893303441695,-,-,-,-,-,-,-,-,0.0067,0.2076,-0.9782,-0.035,0.1821,-0.9827,0,-,-,-,-,-,-,-,-,,,
61450,639090.65,13:34:42:716,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,42,41,549.4446200853356,375.9929402100222,555.8501990627974,371.5999743816195,-,-,-,-,-,-,-,-,-0.0024,0.2073,-0.9783,-0.0213,0.18,-0.9834,0,-,-,-,-,-,-,-,-,,,
61454,639157.369,13:34:42:783,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,40,38,557.8311427031434,397.42143002038415,566.2402373657759,397.0233587742174,-,-,-,-,-,-,-,-,-0.0029,0.1955,-0.9807,-0.0353,0.1696,-0.9849,0,-,-,-,-,-,-,-,-,,,
61458,639224.089,13:34:42:850,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,43,42,504.4984438166158,425.46827548042825,516.6692550077024,418.0008295839914,-,-,-,-,-,-,-,-,-0.2087,0.1473,-0.9668,-0.2351,0.1238,-0.9641,0,-,-,-,-,-,-,-,-,,,
61462,639290.808,13:34:42:916,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,43,42,475.9811721379723,444.70425410164523,482.75068868563017,433.47877653679234,-,-,-,-,-,-,-,-,-0.201,0.1533,-0.9675,-0.2288,0.1245,-0.9655,0,-,-,-,-,-,-,-,-,,,
61466,639357.576,13:34:42:983,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,43,42,442.11407885858034,459.8441497204834,453.7989981040695,446.8841809466576,-,-,-,-,-,-,-,-,-0.2024,0.1499,-0.9678,-0.2314,0.1324,-0.9638,0,-,-,-,-,-,-,-,-,,,
61470,639424.343,13:34:43:050,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,43,39,414.1775695785817,471.78788603026806,435.8962079262534,455.58076015314964,-,-,-,-,-,-,-,-,-0.2066,0.1414,-0.9682,-0.2362,0.1229,-0.9639,0,-,-,-,-,-,-,-,-,,,
61474,639491.115,13:34:43:117,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,44,43,392.0252897178841,473.5151729705575,409.66254228569517,451.96715512605897,-,-,-,-,-,-,-,-,-0.2533,0.2173,-0.9427,-0.2947,0.2116,-0.9319,0,-,-,-,-,-,-,-,-,,,
61478,639557.901,13:34:43:183,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,44,43,367.96885321188347,469.73313008359787,387.5387939412281,456.90896768469213,-,-,-,-,-,-,-,-,-0.2589,0.2148,-0.9417,-0.2879,0.2025,-0.936,0,-,-,-,-,-,-,-,-,,,
61482,639624.688,13:34:43:250,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,44,43,353.5751484926653,463.2311468085944,359.5341686928117,455.51883182744314,-,-,-,-,-,-,-,-,-0.2498,0.216,-0.9439,-0.2928,0.2077,-0.9333,0,-,-,-,-,-,-,-,-,,,
61486,639691.474,13:34:43:317,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,44,43,329.5451196399564,457.6666894564909,345.4513736955819,454.5435245036001,-,-,-,-,-,-,-,-,-0.2529,0.2174,-0.9427,-0.2939,0.1994,-0.9348,0,-,-,-,-,-,-,-,-,,,
61490,639758.26,13:34:43:384,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,42,40,355.7161415488048,451.2333759908943,350.68754494428777,445.7882921939746,-,-,-,-,-,-,-,-,-0.1603,0.2745,-0.9481,-0.2023,0.2687,-0.9418,0,-,-,-,-,-,-,-,-,,,
61494,639825.047,13:34:43:450,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,45,44,395.7888219722296,442.2653260552121,413.8979503334758,430.4380326048067,-,-,-,-,-,-,-,-,-0.0108,0.3567,-0.9342,-0.0274,0.3411,-0.9396,0,-,-,-,-,-,-,-,-,,,
61498,639891.833,13:34:43:517,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,45,44,441.0681265192509,429.1820293879904,459.09608640195745,413.5301098140168,-,-,-,-,-,-,-,-,-0.0191,0.351,-0.9362,-0.0258,0.3488,-0.9368,0,-,-,-,-,-,-,-,-,,,
61502,639958.619,13:34:43:584,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,45,44,489.7918768339962,424.05665422641266,503.7182936723209,409.935744114463,-,-,-,-,-,-,-,-,0.0183,0.3505,-0.9364,0.0092,0.3373,-0.9413,0,-,-,-,-,-,-,-,-,,,
61506,640025.406,13:34:43:651,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,45,44,526.1828057451237,414.91359977213153,535.7432265043733,410.48404822139526,-,-,-,-,-,-,-,-,0.0144,0.3534,-0.9354,0.0003,0.3334,-0.9428,0,-,-,-,-,-,-,-,-,,,
61510,640092.192,13:34:43:718,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,45,45,551.9896638725697,412.0638430996323,558.6965878989677,404.82936587217057,-,-,-,-,-,-,-,-,0.0123,0.3494,-0.9369,0.0015,0.3389,-0.9408,0,-,-,-,-,-,-,-,-,,,
61514,640158.976,13:34:43:784,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,45,45,574.7905721935834,406.5193667747284,578.6509589104038,402.01877492190783,-,-,-,-,-,-,-,-,0.0164,0.3485,-0.9372,0.0021,0.3403,-0.9403,0,-,-,-,-,-,-,-,-,,,
61518,640225.759,13:34:43:851,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,45,45,584.3729977459975,400.4587528213276,598.619727547695,400.224025635888,-,-,-,-,-,-,-,-,0.017,0.3497,-0.9367,0.0085,0.338,-0.9411,0,-,-,-,-,-,-,-,-,,,
61522,640292.541,13:34:43:918,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,45,45,587.1457640671376,399.45907375453555,618.8860520152202,397.21982882899215,-,-,-,-,-,-,-,-,0.0196,0.3514,-0.936,0.0098,0.3348,-0.9422,0,-,-,-,-,-,-,-,-,,,
61526,640359.325,13:34:43:985,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,45,45,592.5099195673782,399.02842499071767,630.3367664174353,394.6777686652247,-,-,-,-,-,-,-,-,0.0122,0.3561,-0.9344,0.0124,0.3408,-0.94,0,-,-,-,-,-,-,-,-,,,
61530,640426.109,13:34:44:052,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,45,45,592.850989837939,398.5511510485454,637.3373502119009,395.1510303395537,-,-,-,-,-,-,-,-,0.0158,0.3545,-0.9349,0.0114,0.338,-0.9411,0,-,-,-,-,-,-,-,-,,,
61534,640492.894,13:34:44:118,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,7,7,508.6968044373192,362.2199951968621,542.0615747177907,358.816088142966,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,
61538,640559.679,13:34:44:185,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,46,46,467.3639265757971,368.96013339810224,502.26817962045243,363.33619134683516,-,-,-,-,-,-,-,-,-0.2126,0.3827,-0.8991,-0.2394,0.3541,-0.9041,0,-,-,-,-,-,-,-,-,,,
61542,640626.463,13:34:44:252,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,46,46,427.5397954450921,374.03085393359447,464.60066052812977,370.53889853457736,-,-,-,-,-,-,-,-,-0.2216,0.3649,-0.9043,-0.2495,0.3554,-0.9008,0,-,-,-,-,-,-,-,-,,,
61546,640693.248,13:34:44:319,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,46,46,408.2811895764487,379.1789479700683,435.9174149894558,371.63355593432004,-,-,-,-,-,-,-,-,-0.2164,0.3642,-0.9058,-0.2516,0.3544,-0.9006,0,-,-,-,-,-,-,-,-,,,
61550,640760.032,13:34:44:385,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,43,42,380.75052495037966,383.1130026366076,416.4287109515251,367.93023925764317,-,-,-,-,-,-,-,-,-0.2311,0.3542,-0.9061,-0.2676,0.3461,-0.8992,0,-,-,-,-,-,-,-,-,,,
61554,640826.817,13:34:44:452,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,47,47,355.26196371832117,383.05723542740145,378.420365938543,367.96457395268607,-,-,-,-,-,-,-,-,-0.2592,0.358,-0.897,-0.2947,0.3486,-0.8897,0,-,-,-,-,-,-,-,-,,,
61558,640893.601,13:34:44:519,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,47,47,333.46876315443944,378.9920829751569,358.67952212008373,369.93094369666335,-,-,-,-,-,-,-,-,-0.2659,0.3492,-0.8985,-0.299,0.3451,-0.8897,0,-,-,-,-,-,-,-,-,,,
61562,640960.386,13:34:44:586,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,47,47,313.5538357743723,379.0991095975996,336.72663943638537,374.0914631843534,-,-,-,-,-,-,-,-,-0.2868,0.3561,-0.8893,-0.3234,0.3511,-0.8787,0,-,-,-,-,-,-,-,-,,,
61566,641027.152,13:34:44:653,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,48,43,295.7690722039712,380.66847599896283,316.37223495048096,377.8577213044233,-,-,-,-,-,-,-,-,-0.2913,0.3613,-0.8858,-0.3272,0.3554,-0.8756,0,-,-,-,-,-,-,-,-,,,
61570,641093.918,13:34:44:719,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,48,43,281.64851706924253,380.2643349990793,300.37657412912483,378.6947842676544,-,-,-,-,-,-,-,-,-0.2877,0.3621,-0.8866,-0.3222,0.352,-0.8788,0,-,-,-,-,-,-,-,-,,,
61574,641160.684,13:34:44:786,Trial022,vole triste vs joie1.avi,24,DarkBlue,82.8136,Eye,45,43,357.5232677451182,385.66477059310967,372.70913167021666,378.9826356973698,-,-,-,-,-,-,-,-,-0.0052,0.3545,-0.935,-0.0329,0.3466,-0.9374,0,-,-,-,-,-,-,-,-,,,
103450,641227.445,13:34:44:853,Trial023,B joie Triste.jpg,24,DarkBlue,94.5484,Eye,1,1,427.7019247241467,390.58937344093204,432.38898117660386,382.1104227439631,-,-,-,-,-,-,-,-,0.0113,0.3504,-0.9365,0.0014,0.3431,-0.9393,0,-,-,-,-,-,-,-,-,,,
103454,641294.204,13:34:44:920,Trial023,B joie Triste.jpg,24,DarkBlue,94.5484,Eye,1,1,472.62074722924797,393.6486647399788,483.30593481339446,382.1853055314864,-,-,-,-,-,-,-,-,0.0227,0.3422,-0.9393,0.005,0.335,-0.9422,0,-,-,-,-,-,-,-,-,,,
103458,641360.964,13:34:44:986,Trial023,B joie Triste.jpg,24,DarkBlue,94.5484,Eye,1,1,503.1261354575063,395.22680401206196,517.855444418796,386.0521578021297,-,-,-,-,-,-,-,-,0.016,0.345,-0.9385,0.002,0.3256,-0.9455,0,-,-,-,-,-,-,-,-,,,
103462,641427.723,13:34:45:053,Trial023,B joie Triste.jpg,24,DarkBlue,94.5484,Eye,1,1,532.8134345117609,395.099211287261,548.2227017327642,390.9001162453362,-,-,-,-,-,-,-,-,0.0111,0.3457,-0.9383,0.005,0.3253,-0.9456,0,-,-,-,-,-,-,-,-,,,
103466,641494.483,13:34:45:120,Trial023,B joie Triste.jpg,24,DarkBlue,94.5484,Eye,2,2,589.2929025994215,403.9910618466357,605.7979456468104,396.81143402270834,-,-,-,-,-,-,-,-,0.1429,0.293,-0.9454,0.1264,0.2644,-0.9561,0,-,-,-,-,-,-,-,-,,,
103470,641561.242,13:34:45:187,Trial023,B joie Triste.jpg,24,DarkBlue,94.5484,Eye,2,2,636.9575735075692,409.2476119622679,650.0358403866472,402.57076228030166,-,-,-,-,-,-,-,-,0.1633,0.2916,-0.9425,0.1425,0.2569,-0.9559,0,-,-,-,-,-,-,-,-,,,
103474,641628.002,13:34:45:253,Trial023,B joie Triste.jpg,24,DarkBlue,94.5484,Eye,2,2,672.6131356392393,410.67787193372783,691.9938378159246,407.8622395000733,-,-,-,-,-,-,-,-,0.1647,0.2927,-0.9419,0.1462,0.2554,-0.9557,0,-,-,-,-,-,-,-,-,,,
103478,641694.761,13:34:45:320,Trial023,B joie Triste.jpg,24,DarkBlue,94.5484,Eye,2,2,702.2487023483493,418.0825252188379,722.1052536098438,409.6725699316694,-,-,-,-,-,-,-,-,0.1822,0.2782,-0.9431,0.1695,0.2523,-0.9527,0,-,-,-,-,-,-,-,-,,,
103482,641761.52,13:34:45:387,Trial023,B joie Triste.jpg,24,DarkBlue,94.5484,Eye,3,3,728.547834005982,416.58966578289744,750.3845073528795,418.127472368619,-,-,-,-,-,-,-,-,0.1817,0.2774,-0.9434,0.1693,0.2512,-0.953,0,-,-,-,-,-,-,-,-,,,
103486,641828.286,13:34:45:454,Trial023,B joie Triste.jpg,24,DarkBlue,94.5484,Eye,3,3,742.282761931718,419.05650089639244,760.398718079947,420.14790816861375,-,-,-,-,-,-,-,-,0.152,0.2786,-0.9483,0.1345,0.2498,-0.9589,0,-,-,-,-,-,-,-,-,,,
